Entry	Reviewed	Entry Name	Gene Names	EC number	Gene Ontology (GO)	Organism (ID)
Q88J54	unreviewed	Q88J54_PSEPK	PP_2795			160488
Q88J55	unreviewed	Q88J55_PSEPK	PP_2794			160488
Q88J56	unreviewed	Q88J56_PSEPK	PP_2793		acyl-CoA dehydrogenase activity [GO:0003995]; flavin adenine dinucleotide binding [GO:0050660]	160488
Q88J57	unreviewed	Q88J57_PSEPK	PP_2792			160488
Q88J58	unreviewed	Q88J58_PSEPK	PP_2791			160488
Q88J59	unreviewed	Q88J59_PSEPK	PP_2790		cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; phosphorelay response regulator activity [GO:0000156]; sequence-specific DNA binding [GO:0043565]; propionate catabolic process, 2-methylcitrate cycle [GO:0019629]; regulation of DNA-templated transcription [GO:0006355]	160488
Q88J60	unreviewed	Q88J60_PSEPK	PP_2789		oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]	160488
Q88J61	unreviewed	Q88J61_PSEPK	PP_2788		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	160488
Q88J62	unreviewed	Q88J62_PSEPK	PP_2787		plasma membrane [GO:0005886]	160488
Q88J63	unreviewed	Q88J63_PSEPK	PP_2786			160488
Q88J64	unreviewed	Q88J64_PSEPK	PP_2785			160488
Q88J65	unreviewed	Q88J65_PSEPK	PP_2784		oxidoreductase activity [GO:0016491]	160488
Q88J66	unreviewed	Q88J66_PSEPK	PP_2783		oxidoreductase activity [GO:0016491]	160488
Q88J67	unreviewed	Q88J67_PSEPK	PP_2782		pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]	160488
Q88J68	unreviewed	Q88J68_PSEPK	PP_2781	2.3.1.-	cytosol [GO:0005829]; 3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; fatty acid biosynthetic process [GO:0006633]	160488
Q88J69	unreviewed	Q88J69_PSEPK	PP_2780		cytosol [GO:0005829]; 3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; fatty acid biosynthetic process [GO:0006633]	160488
Q88J70	unreviewed	Q88J70_PSEPK	PP_2779		acyltransferase activity [GO:0016746]	160488
Q88J71	unreviewed	Q88J71_PSEPK	PP_2778		cytosol [GO:0005829]; 3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; fatty acid biosynthetic process [GO:0006633]	160488
Q88J72	unreviewed	Q88J72_PSEPK	PP_2777			160488
Q88J73	unreviewed	Q88J73_PSEPK	PP_2776		methyltransferase activity [GO:0008168]; zinc ion binding [GO:0008270]; methionine biosynthetic process [GO:0009086]; methylation [GO:0032259]	160488
Q88J74	unreviewed	Q88J74_PSEPK	PP_2775		ATP-binding cassette (ABC) transporter complex [GO:0043190]; transmembrane transporter activity [GO:0022857]	160488
Q88J76	unreviewed	Q88J76_PSEPK	PP_2773			160488
Q88J77	unreviewed	Q88J77_PSEPK	PP_2772		flavin adenine dinucleotide binding [GO:0050660]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]	160488
Q88J78	unreviewed	Q88J78_PSEPK	PP_2771		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; regulation of DNA-templated transcription [GO:0006355]	160488
Q88J79	unreviewed	Q88J79_PSEPK	PP_2770			160488
Q88J80	unreviewed	Q88J80_PSEPK	PP_2769		plasma membrane [GO:0005886]; branched-chain amino acid transmembrane transporter activity [GO:0015658]	160488
Q88J81	unreviewed	Q88J81_PSEPK	PP_2768		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; amino acid transport [GO:0006865]	160488
Q88J82	unreviewed	Q88J82_PSEPK	PP_2767		plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	160488
Q88J83	unreviewed	Q88J83_PSEPK	PP_2766		ligase activity [GO:0016874]	160488
Q88J84	unreviewed	Q88J84_PSEPK	PP_2765		monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]	160488
Q88J88	unreviewed	Q88J88_PSEPK	PP_2761		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	160488
Q88J89	unreviewed	Q88J89_PSEPK	PP_2760		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	160488
Q88J91	unreviewed	Q88J91_PSEPK	PP_2758		outer membrane-bounded periplasmic space [GO:0030288]; carbohydrate binding [GO:0030246]	160488
Q88J92	unreviewed	Q88J92_PSEPK	PP_2757		outer membrane-bounded periplasmic space [GO:0030288]; carbohydrate binding [GO:0030246]	160488
Q88J93	unreviewed	Q88J93_PSEPK	PP_2756			160488
Q88J94	unreviewed	Q88J94_PSEPK	sfnB PP_2755		flavin adenine dinucleotide binding [GO:0050660]; isovaleryl-CoA dehydrogenase activity [GO:0008470]; L-leucine catabolic process [GO:0006552]	160488
Q88J95	unreviewed	Q88J95_PSEPK	PP_2754		membrane [GO:0016020]	160488
Q88J96	unreviewed	Q88J96_PSEPK	PP_2753		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; branched-chain amino acid transmembrane transporter activity [GO:0015658]; L-amino acid transport [GO:0015807]	160488
Q88J97	unreviewed	Q88J97_PSEPK	PP_2752			160488
Q88J98	unreviewed	Q88J98_PSEPK	PP_2751			160488
Q88J99	unreviewed	Q88J99_PSEPK	PP_2750		plasma membrane [GO:0005886]; branched-chain amino acid transmembrane transporter activity [GO:0015658]	160488
Q88JA0	unreviewed	Q88JA0_PSEPK	PP_2749		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; amino acid transport [GO:0006865]	160488
Q88JA1	unreviewed	Q88JA1_PSEPK	PP_2748		plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	160488
Q88JA2	unreviewed	Q88JA2_PSEPK	PP_2747			160488
Q88JA3	unreviewed	Q88JA3_PSEPK	dmoA-I PP_2746	1.14.-.-	monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]	160488
Q88JA4	unreviewed	Q88JA4_PSEPK	PP_2745		cytoplasm [GO:0005737]	160488
Q88JA6	unreviewed	Q88JA6_PSEPK	PP_2743		acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]	160488
Q88JA7	unreviewed	Q88JA7_PSEPK	PP_2742			160488
Q88JA9	unreviewed	Q88JA9_PSEPK	PP_2740		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	160488
Q88JB0	unreviewed	Q88JB0_PSEPK	PP_2739		nucleotide binding [GO:0000166]	160488
Q88JB1	unreviewed	Q88JB1_PSEPK	PP_2738			160488
Q88JB2	unreviewed	Q88JB2_PSEPK	PP_2737		oxidoreductase activity [GO:0016491]	160488
Q88JB3	unreviewed	Q88JB3_PSEPK	PP_2736		oxidoreductase activity [GO:0016491]	160488
Q88JB4	unreviewed	Q88JB4_PSEPK	PP_2735			160488
Q88JB5	unreviewed	Q88JB5_PSEPK	cfa PP_2734	2.1.1.79	cyclopropane-fatty-acyl-phospholipid synthase activity [GO:0008825]; lipid biosynthetic process [GO:0008610]; methylation [GO:0032259]	160488
Q88JB6	unreviewed	Q88JB6_PSEPK	PP_2733		membrane [GO:0016020]	160488
Q88JB7	unreviewed	Q88JB7_PSEPK	PP_2732			160488
Q88JB8	unreviewed	Q88JB8_PSEPK	PP_2731			160488
Q88JB9	unreviewed	Q88JB9_PSEPK	PP_2730			160488
Q88JC0	unreviewed	Q88JC0_PSEPK	PP_2729			160488
Q88JC1	unreviewed	Q88JC1_PSEPK	PP_2728			160488
Q88JC2	unreviewed	Q88JC2_PSEPK	PP_2727		cytoplasm [GO:0005737]; oxidoreductase activity [GO:0016491]	160488
Q88JC3	unreviewed	Q88JC3_PSEPK	PP_2726		plasma membrane [GO:0005886]	160488
Q88JC4	unreviewed	Q88JC4_PSEPK	pfpI PP_2725		peptidase activity [GO:0008233]; proteolysis [GO:0006508]	160488
Q88JC5	unreviewed	Q88JC5_PSEPK	PP_2724		membrane [GO:0016020]	160488
Q88JC6	unreviewed	Q88JC6_PSEPK	yhdF PP_2723	1.-.-.-	oxidoreductase activity, acting on CH-OH group of donors [GO:0016614]	160488
Q88JC7	unreviewed	Q88JC7_PSEPK	PP_2722			160488
Q88JC8	unreviewed	Q88JC8_PSEPK	PP_2721		membrane [GO:0016020]	160488
Q88JC9	unreviewed	Q88JC9_PSEPK	PP_2720			160488
Q88JD0	unreviewed	Q88JD0_PSEPK	PP_2719			160488
Q88JD3	unreviewed	Q88JD3_PSEPK	PP_2716		protein tyrosine phosphatase activity [GO:0004725]; response to arsenic-containing substance [GO:0046685]	160488
Q88JD4	unreviewed	Q88JD4_PSEPK	arsH PP_2715		oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]	160488
Q88JD6	unreviewed	Q88JD6_PSEPK	PP_2713		cytosol [GO:0005829]; protein-DNA complex [GO:0032993]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]; regulation of DNA-templated transcription [GO:0006355]	160488
Q88JD7	unreviewed	Q88JD7_PSEPK	PP_2712			160488
Q88JD8	unreviewed	Q88JD8_PSEPK	PP_2711		membrane [GO:0016020]; oxidoreductase activity [GO:0016491]	160488
Q88JD9	unreviewed	Q88JD9_PSEPK	PP_2710			160488
Q88JE0	unreviewed	Q88JE0_PSEPK	PP_2709		ligase activity [GO:0016874]	160488
Q88JE1	unreviewed	Q88JE1_PSEPK	PP_2708			160488
Q88JE3	unreviewed	Q88JE3_PSEPK	PP_2706			160488
Q88JE4	unreviewed	Q88JE4_PSEPK	PP_2705			160488
Q88JE5	unreviewed	Q88JE5_PSEPK	PP_2704		hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]	160488
Q88JE6	unreviewed	Q88JE6_PSEPK	PP_2703		membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]	160488
Q88JE7	unreviewed	Q88JE7_PSEPK	PP_2702		membrane [GO:0016020]; porin activity [GO:0015288]	160488
Q88JE8	unreviewed	Q88JE8_PSEPK	PP_2701		DNA-binding transcription factor activity [GO:0003700]	160488
Q88JF0	unreviewed	Q88JF0_PSEPK	PP_2699			160488
Q88JF1	unreviewed	Q88JF1_PSEPK	metE PP_2698		5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity [GO:0003871]; zinc ion binding [GO:0008270]; methionine biosynthetic process [GO:0009086]; methylation [GO:0032259]	160488
Q88JF2	unreviewed	Q88JF2_PSEPK	PP_2697		FMN binding [GO:0010181]; oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor [GO:0016646]	160488
Q88JF4	unreviewed	Q88JF4_PSEPK	PP_2695		cytosol [GO:0005829]; DNA-binding transcription factor activity [GO:0003700]	160488
Q88JF5	unreviewed	Q88JF5_PSEPK	PP_2694		oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor [GO:0016620]	160488
Q88JF6	unreviewed	Q88JF6_PSEPK	PP_2693		metallodipeptidase activity [GO:0070573]; proteolysis [GO:0006508]	160488
Q88JF7	unreviewed	Q88JF7_PSEPK	PP_2692		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	160488
Q88JF8	unreviewed	Q88JF8_PSEPK	PP_2691			160488
Q88JF9	unreviewed	Q88JF9_PSEPK	PP_2690		oxidoreductase activity [GO:0016491]	160488
Q88JG0	unreviewed	Q88JG0_PSEPK	PP_2689		cytosol [GO:0005829]; deaminase activity [GO:0019239]	160488
Q88JG1	unreviewed	Q88JG1_PSEPK	PP_2688			160488
Q88JG2	unreviewed	Q88JG2_PSEPK	PP_2687			160488
Q88JG3	unreviewed	Q88JG3_PSEPK	PP_2686			160488
Q88JG4	unreviewed	Q88JG4_PSEPK	PP_2685			160488
Q88JG5	unreviewed	Q88JG5_PSEPK	PP_2684		membrane [GO:0016020]	160488
Q88JG7	unreviewed	Q88JG7_PSEPK	yiaY PP_2682	1.1.1.-	metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]	160488
Q88JG9	unreviewed	Q88JG9_PSEPK	aldB-II PP_2680	1.2.1.3	aldehyde dehydrogenase (NAD+) activity [GO:0004029]; glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity [GO:0043878]	160488
Q88JH1	unreviewed	Q88JH1_PSEPK	PP_2678		hydrolase activity [GO:0016787]	160488
Q88JH2	unreviewed	Q88JH2_PSEPK	PP_2677			160488
Q88JH3	unreviewed	Q88JH3_PSEPK	PP_2676			160488
Q88JH4	unreviewed	Q88JH4_PSEPK	PP_2675		electron transfer activity [GO:0009055]; heme binding [GO:0020037]; metal ion binding [GO:0046872]	160488
Q88JH6	unreviewed	Q88JH6_PSEPK	PP_2673			160488
Q88JH7	unreviewed	Q88JH7_PSEPK	exaE PP_2672		DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	160488
Q88JI0	unreviewed	Q88JI0_PSEPK	PP_2669			160488
Q88JI1	unreviewed	Q88JI1_PSEPK	PP_2668		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	160488
Q88JI2	unreviewed	Q88JI2_PSEPK	PP_2667		ATP-binding cassette (ABC) transporter complex [GO:0043190]; ABC-type transporter activity [GO:0140359]	160488
Q88JI3	unreviewed	Q88JI3_PSEPK	PP_2666			160488
Q88JI4	unreviewed	Q88JI4_PSEPK	agmR PP_2665		DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	160488
Q88JI6	unreviewed	Q88JI6_PSEPK	PP_2663			160488
Q88JI7	unreviewed	Q88JI7_PSEPK	PP_2662		membrane [GO:0016020]; porin activity [GO:0015288]	160488
Q88JI8	unreviewed	Q88JI8_PSEPK	PP_2661			160488
Q88JI9	unreviewed	Q88JI9_PSEPK	PP_2660			160488
Q88JJ4	unreviewed	Q88JJ4_PSEPK	PP_2655			160488
Q88JJ5	unreviewed	Q88JJ5_PSEPK	PP_2654	2.5.1.18	membrane [GO:0016020]; glutathione transferase activity [GO:0004364]	160488
Q88JJ6	unreviewed	Q88JJ6_PSEPK	PP_2653		DNA binding [GO:0003677]	160488
Q88JJ7	unreviewed	Q88JJ7_PSEPK	PP_2652		catalytic activity [GO:0003824]	160488
Q88JJ8	unreviewed	Q88JJ8_PSEPK	PP_2651		membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]	160488
Q88JJ9	unreviewed	Q88JJ9_PSEPK	gbd PP_2650	1.1.1.61	4-hydroxybutyrate dehydrogenase activity [GO:0047577]; metal ion binding [GO:0046872]	160488
Q88JK0	unreviewed	Q88JK0_PSEPK	PP_2649		DNA-binding transcription factor activity [GO:0003700]	160488
Q88JK1	unreviewed	Q88JK1_PSEPK	PP_2648			160488
Q88JK2	unreviewed	Q88JK2_PSEPK	PP_2647		membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]	160488
Q88JK3	unreviewed	Q88JK3_PSEPK	PP_2646			160488
Q88JK7	unreviewed	Q88JK7_PSEPK	PP_2642		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; pyridoxal phosphate binding [GO:0030170]; biosynthetic process [GO:0009058]	160488
Q88JK8	unreviewed	Q88JK8_PSEPK	PP_2641		2 iron, 2 sulfur cluster binding [GO:0051537]; oxidoreductase activity [GO:0016491]	160488
Q88JK9	unreviewed	Q88JK9_PSEPK	PP_2640		acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]	160488
Q88JL1	unreviewed	Q88JL1_PSEPK	PP_2638		outer membrane [GO:0019867]; cellulose biosynthetic process [GO:0030244]	160488
Q88JL5	unreviewed	Q88JL5_PSEPK	PP_2634			160488
Q88JL6	unreviewed	Q88JL6_PSEPK	PP_2633			160488
Q88JL7	unreviewed	Q88JL7_PSEPK	bcsG PP_2632		membrane [GO:0016020]	160488
Q88JL8	unreviewed	Q88JL8_PSEPK	PP_2631			160488
Q88JM2	unreviewed	Q88JM2_PSEPK	PP_2627		membrane [GO:0016020]	160488
Q88JM3	unreviewed	Q88JM3_PSEPK	PP_2626			160488
Q88JM4	unreviewed	Q88JM4_PSEPK	PP_2625			160488
Q88JM5	unreviewed	Q88JM5_PSEPK	PP_2624			160488
Q88JM6	unreviewed	Q88JM6_PSEPK	PP_2623			160488
Q88JM7	unreviewed	Q88JM7_PSEPK	PP_2622			160488
Q88JM8	unreviewed	Q88JM8_PSEPK	PP_2621			160488
Q88JM9	unreviewed	Q88JM9_PSEPK	PP_2620			160488
Q88JN0	unreviewed	Q88JN0_PSEPK	PP_2619			160488
Q88JN1	unreviewed	Q88JN1_PSEPK	PP_2618			160488
Q88JN2	unreviewed	Q88JN2_PSEPK	PP_2617			160488
Q88JN3	unreviewed	Q88JN3_PSEPK	PP_2616		membrane [GO:0016020]	160488
Q88JN4	unreviewed	Q88JN4_PSEPK	hcpC-I PP_2615			160488
Q88JN5	unreviewed	Q88JN5_PSEPK	vgrG-I PP_2614			160488
Q88JN6	unreviewed	Q88JN6_PSEPK	PP_2613			160488
Q88JN7	unreviewed	Q88JN7_PSEPK	PP_2612		membrane [GO:0016020]	160488
Q88JN8	unreviewed	Q88JN8_PSEPK	PP_2611		membrane [GO:0016020]	160488
Q88JN9	unreviewed	Q88JN9_PSEPK	PP_2610			160488
Q88JP0	unreviewed	Q88JP0_PSEPK	PP_2609		DNA binding [GO:0003677]; 3,4-dihydroxybenzoate metabolic process [GO:0046278]; positive regulation of DNA-templated transcription [GO:0045893]	160488
Q88JP1	unreviewed	Q88JP1_PSEPK	PP_2608		cytosol [GO:0005829]; metal ion binding [GO:0046872]; NADP binding [GO:0050661]; shikimate 3-dehydrogenase (NADP+) activity [GO:0004764]; chorismate biosynthetic process [GO:0009423]; shikimate metabolic process [GO:0019632]	160488
Q88JP2	unreviewed	Q88JP2_PSEPK	PP_2607		oxidoreductase activity [GO:0016491]; steroid metabolic process [GO:0008202]	160488
Q88JP3	unreviewed	Q88JP3_PSEPK	PP_2606			160488
Q88JP4	unreviewed	Q88JP4_PSEPK	PP_2605		oxidoreductase activity [GO:0016491]; steroid metabolic process [GO:0008202]	160488
Q88JP5	unreviewed	Q88JP5_PSEPK	PP_2604		membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]	160488
Q88JP6	unreviewed	Q88JP6_PSEPK	PP_2603			160488
Q88JP7	unreviewed	Q88JP7_PSEPK	ligC PP_2602	1.1.1.312	4-carboxy-2-hydroxymuconate semialdehyde hemiacetal dehydrogenase activity [GO:0050606]; nucleotide binding [GO:0000166]	160488
Q88JP8	unreviewed	Q88JP8_PSEPK	PP_2601		DNA binding [GO:0003677]; regulation of DNA-templated transcription [GO:0006355]	160488
Q88JP9	unreviewed	Q88JP9_PSEPK	PP_2600		oxidoreductase activity [GO:0016491]; steroid metabolic process [GO:0008202]	160488
Q88JQ0	unreviewed	Q88JQ0_PSEPK	PP_2599		membrane [GO:0016020]; phosphoric diester hydrolase activity [GO:0008081]; signal transduction [GO:0007165]	160488
Q88JQ1	unreviewed	Q88JQ1_PSEPK	PP_2598		membrane [GO:0016020]	160488
Q88JQ2	unreviewed	Q88JQ2_PSEPK	PP_2597		membrane [GO:0016020]	160488
Q88JQ3	unreviewed	Q88JQ3_PSEPK	PP_2596		membrane [GO:0016020]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled lipid transmembrane transporter activity [GO:0034040]	160488
Q88JQ4	unreviewed	Q88JQ4_PSEPK	PP_2595		membrane [GO:0016020]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled lipid transmembrane transporter activity [GO:0034040]	160488
Q88JQ5	unreviewed	Q88JQ5_PSEPK	fatD PP_2594		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; siderophore-dependent iron import into cell [GO:0033214]	160488
Q88JQ6	unreviewed	Q88JQ6_PSEPK	PP_2593		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	160488
Q88JQ7	unreviewed	Q88JQ7_PSEPK	PP_2592		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	160488
Q88JQ8	unreviewed	Q88JQ8_PSEPK	fatB PP_2591		outer membrane-bounded periplasmic space [GO:0030288]; iron ion transport [GO:0006826]	160488
Q88JQ9	unreviewed	Q88JQ9_PSEPK	PP_2590		cell outer membrane [GO:0009279]; siderophore uptake transmembrane transporter activity [GO:0015344]; signaling receptor activity [GO:0038023]	160488
Q88JR0	unreviewed	Q88JR0_PSEPK	PP_2589		oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor [GO:0016620]	160488
Q88JR1	unreviewed	Q88JR1_PSEPK	PP_2588		cytosol [GO:0005829]; pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]	160488
Q88JR2	unreviewed	Q88JR2_PSEPK	PP_2587		DNA binding [GO:0003677]; regulation of DNA-templated transcription [GO:0006355]	160488
Q88JR3	unreviewed	Q88JR3_PSEPK	PP_2586		membrane [GO:0016020]; transmembrane transport [GO:0055085]	160488
Q88JR4	unreviewed	Q88JR4_PSEPK	PP_2585	1.2.1.26	2,5-dioxovalerate dehydrogenase (NADP+) activity [GO:0047533]	160488
Q88JR5	unreviewed	Q88JR5_PSEPK	oguA PP_2584	3.5.99.3	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]	160488
Q88JR6	unreviewed	Q88JR6_PSEPK	PP_2583		acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]	160488
Q88JR7	unreviewed	Q88JR7_PSEPK	PP_2582		heme oxygenase (decyclizing) activity [GO:0004392]; heme oxidation [GO:0006788]	160488
Q88JR8	unreviewed	Q88JR8_PSEPK	PP_2581		membrane [GO:0016020]	160488
Q88JR9	unreviewed	Q88JR9_PSEPK	PP_2580			160488
Q88JS0	unreviewed	Q88JS0_PSEPK	yijP PP_2579		membrane [GO:0016020]; transferase activity, transferring phosphorus-containing groups [GO:0016772]	160488
Q88JS1	unreviewed	Q88JS1_PSEPK	PP_2578			160488
Q88JS2	unreviewed	Q88JS2_PSEPK	PP_2577		membrane [GO:0016020]	160488
Q88JS3	unreviewed	Q88JS3_PSEPK	PP_2575			160488
Q88JS4	unreviewed	Q88JS4_PSEPK	PP_2574		DNA-binding transcription factor activity [GO:0003700]	160488
Q88JS5	unreviewed	Q88JS5_PSEPK	PP_2573			160488
Q88JS6	unreviewed	Q88JS6_PSEPK	PP_2572			160488
Q88JS8	unreviewed	Q88JS8_PSEPK	PP_2569		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	160488
Q88JS9	unreviewed	Q88JS9_PSEPK	PP_2568		dioxygenase activity [GO:0051213]	160488
Q88JT0	unreviewed	Q88JT0_PSEPK	PP_2567		hydrolase activity [GO:0016787]	160488
Q88JT1	unreviewed	Q88JT1_PSEPK	PP_2566	2.3.2.27	ubiquitin-protein transferase activity [GO:0004842]; protein ubiquitination [GO:0016567]	160488
Q88JT3	unreviewed	Q88JT3_PSEPK	PP_2564	1.13.11.24	metal ion binding [GO:0046872]; quercetin 2,3-dioxygenase activity [GO:0008127]	160488
Q88JT4	unreviewed	Q88JT4_PSEPK	PP_2563		cytoplasm [GO:0005737]; membrane [GO:0016020]; phosphopantetheine binding [GO:0031177]; amino acid activation for nonribosomal peptide biosynthetic process [GO:0043041]; secondary metabolite biosynthetic process [GO:0044550]	160488
Q88JT5	unreviewed	Q88JT5_PSEPK	PP_2562		hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]	160488
Q88JT6	unreviewed	Q88JT6_PSEPK	PP_2561		calcium ion binding [GO:0005509]; heme binding [GO:0020037]; peroxidase activity [GO:0004601]; response to oxidative stress [GO:0006979]	160488
Q88JT9	unreviewed	Q88JT9_PSEPK	PP_2558		cell outer membrane [GO:0009279]; efflux pump complex [GO:1990281]; efflux transmembrane transporter activity [GO:0015562]; porin activity [GO:0015288]	160488
Q88JU0	unreviewed	Q88JU0_PSEPK	PP_2557			160488
Q88JU1	unreviewed	Q88JU1_PSEPK	PP_2556		plasma membrane [GO:0005886]; chromate transmembrane transporter activity [GO:0015109]	160488
Q88JU2	unreviewed	Q88JU2_PSEPK	PP_2555		methyltransferase activity [GO:0008168]	160488
Q88JU4	unreviewed	Q88JU4_PSEPK	PP_2553		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	160488
Q88JU6	unreviewed	Q88JU6_PSEPK	PP_2551		DNA-binding transcription factor activity [GO:0003700]	160488
Q88JU7	reviewed	Y2550_PSEPK	PP_2550		cytoplasm [GO:0005737]; DNA binding [GO:0003677]; regulation of DNA-templated transcription [GO:0006355]	160488
Q88JU8	unreviewed	Q88JU8_PSEPK	PP_2549			160488
Q88JU9	unreviewed	Q88JU9_PSEPK	PP_2548		lysosomal membrane [GO:0005765]; transmembrane transporter activity [GO:0022857]	160488
Q88JV0	unreviewed	Q88JV0_PSEPK	PP_2547		DNA-binding transcription factor activity [GO:0003700]	160488
Q88JV1	unreviewed	Q88JV1_PSEPK	PP_2546		membrane [GO:0016020]	160488
Q88JV2	unreviewed	Q88JV2_PSEPK	tam PP_2545	2.1.1.144	trans-aconitate 2-methyltransferase activity [GO:0030798]; methylation [GO:0032259]	160488
Q88JV3	unreviewed	Q88JV3_PSEPK	PP_2544		membrane [GO:0016020]	160488
Q88JV4	unreviewed	Q88JV4_PSEPK	gabP-II PP_2543		membrane [GO:0016020]; amino acid transport [GO:0006865]; transmembrane transport [GO:0055085]	160488
Q88JV5	unreviewed	Q88JV5_PSEPK	PP_2542		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; pyridoxal phosphate binding [GO:0030170]; biosynthetic process [GO:0009058]	160488
